[2026-05-13--22-43-36 INFO actix_server::builder] starting 5 workers
[2026-05-13--22-43-36 INFO actix_server::server] Tokio runtime found; starting in existing Tokio runtime
[2026-05-13--22-43-36 INFO actix_server::server] starting service: "actix-web-service-127.0.0.1:18488", workers: 5, listening on: 127.0.0.1:18488
[2026-05-13--22-43-36 INFO parity_ws] Listening for new connections on 127.0.0.1:8900.
[2026-05-13--22-51-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-34 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-35 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-36 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-37 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-38 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-39 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-40 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-41 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-42 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-43 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-43 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-43 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-43 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-43 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-43 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-44 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-45 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-46 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-47 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-48 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-49 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-50 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-51 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-52 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-53 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-54 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-55 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-56 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-51-57 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-05 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-06 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-07 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-08 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-09 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-10 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-11 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
[2026-05-13--22-52-12 ERROR surfpool::cli::simnet] Transaction simulation failed: Blockhash not found
